"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
1.52976479733506e-32	1.65152487711686	0.26	0.016	2.05692174649672e-28	"2"	"LTC4S"
1.73031844000054e-32	1.57799983255543	0.282	0.022	2.32658617442472e-28	"2"	"ZFHX3"
4.22646341693138e-32	1.42217639296136	0.203	0.004	5.68290271040593e-28	"2"	"SLC11A1"
5.71846548042548e-32	1.65633812957308	0.317	0.04	7.6890486849801e-28	"2"	"HEXA"
6.33228753122047e-32	1.45115789757396	0.295	0.027	8.51439381447905e-28	"2"	"IL6RA"
9.08049234653302e-32	1.34522756501153	0.189	0.002	1.22096300091483e-27	"2"	"CD33"
4.26593290169191e-31	1.53056977366791	0.211	0.006	5.73597337961494e-27	"2"	"FCGR2B"
7.45037231607614e-31	1.19757058576363	0.555	0.199	1.0017770616196e-26	"2"	"CTSL"
8.38327214337688e-31	1.46865810428494	0.207	0.005	1.12721477239846e-26	"2"	"HMHA1"
8.80950088532387e-31	1.43415714095837	0.211	0.006	1.18452548904065e-26	"2"	"ABI3"
4.4893154440872e-30	1.30323639038496	0.203	0.005	6.03633354611964e-26	"2"	"INPP5D"
5.0026995524841e-30	1.26791878152985	0.159	0	6.72662981827012e-26	"2"	"TMEM173"
1.70073134968662e-29	1.46506470549491	0.189	0.004	2.28680337278864e-25	"2"	"PYCARD"
2.59110904828949e-29	1.29649394792339	0.176	0.002	3.48400522633005e-25	"2"	"HCLS1"
2.6920641770008e-29	2.15490327948723	0.22	0.011	3.61974949239528e-25	"2"	"LYZ2"
5.15516652413605e-29	1.41265552810493	0.317	0.043	6.93163690835334e-25	"2"	"SRGAP2"
8.88779466038028e-29	1.20360589486795	0.176	0.003	1.19505287003473e-24	"2"	"SLC15A3"
1.61555399045248e-28	1.43886731893873	0.189	0.005	2.1722738955624e-24	"2"	"CD52"
2.23729994676027e-28	1.32521281306232	0.388	0.078	3.00827350841386e-24	"2"	"MERTK"
2.24516883432938e-28	2.13069840380246	0.304	0.045	3.01885401463928e-24	"2"	"ATF3"
7.06991973140701e-28	1.2068320865297	0.185	0.005	9.50621407084987e-24	"2"	"PLA2G15"
1.11352205339351e-27	1.34274570423329	0.167	0.002	1.49724175299291e-23	"2"	"C3AR1"
1.11754788848118e-27	1.34164139366086	0.269	0.027	1.5026548908518e-23	"2"	"SLCO2B1"
1.7321746512623e-27	1.17299689104107	0.59	0.327	2.32908203608729e-23	"2"	"UBC"
2.05799889345282e-27	1.47769016681532	0.366	0.072	2.76718531213666e-23	"2"	"EPB41L2"
2.29958310142514e-27	1.43076174843906	0.229	0.015	3.09201943817624e-23	"2"	"ARRB2"
9.10543161310449e-27	1.33390475386601	0.278	0.033	1.22431633469803e-22	"2"	"COTL1"
1.11184218284651e-26	1.39433152173603	0.211	0.012	1.49498299905542e-22	"2"	"LYN"
2.94819232245218e-26	1.42300543495879	0.194	0.008	3.96413939676921e-22	"2"	"PTPN18"
3.00620247610328e-26	1.2667050867489	0.172	0.004	4.04213984936847e-22	"2"	"FERMT3"
4.13028027114128e-26	1.04220608924778	0.573	0.261	5.55357485257656e-22	"2"	"GM14303"
1.3007036783285e-25	1.606595432107	0.207	0.013	1.74892616588051e-21	"2"	"NFKBIZ"
1.51705017074234e-25	1.09977280869317	0.502	0.164	2.03982565958015e-21	"2"	"GM10073"
6.70308290050158e-25	1.29335033748407	0.198	0.011	9.01296526801443e-21	"2"	"ABCA9"
1.12426315217641e-24	1.24245006440285	0.176	0.006	1.51168423441641e-20	"2"	"CD84"
1.24178815560114e-24	1.3199151991665	0.176	0.006	1.66970835402129e-20	"2"	"IGHM"
1.34438372555037e-24	1.29640037757604	0.185	0.008	1.80765835737502e-20	"2"	"POU2F2"
1.47125869550479e-24	1.30897793326364	0.167	0.005	1.97825444197573e-20	"2"	"SAMSN1"
1.5367022251886e-24	1.25790750700601	0.339	0.07	2.06624981198859e-20	"2"	"CTSA"
