"x"
"793"	"GARNL3"
"794"	"GAS2"
"795"	"GAS2L1"
"796"	"GATB"
"797"	"GATSL2"
"798"	"GBP8"
"799"	"GCDH"
"800"	"GCHFR"
"801"	"GCN1L1"
"802"	"GDAP2"
"803"	"GDPD5"
"804"	"GEM"
"805"	"GEMIN5"
"806"	"GEMIN7"
"807"	"GFAP"
"808"	"GFER"
"809"	"GFOD1"
"810"	"GFOD2"
"811"	"GGA2"
"812"	"GGTA1"
"813"	"GHDC"
"814"	"GIMAP1"
"815"	"GIMAP4"
"816"	"GINS1"
"817"	"GLA"
"818"	"GLB1"
"819"	"GLB1L"
"820"	"GLCCI1"
"821"	"GLI2"
"822"	"GLTSCR1"
"823"	"GLUD.PS"
"824"	"GM10030"
"825"	"GM10044"
"826"	"GM10051"
"827"	"GM10064"
"828"	"GM10074"
"829"	"GM10110"
"830"	"GM10123"
"831"	"GM10126"
"832"	"GM10146"
"833"	"GM10161"
"834"	"GM10163"
"835"	"GM10175"
"836"	"GM10176"
"837"	"GM10180"
"838"	"GM10193"
"839"	"GM10243"
"840"	"GM10247"
"841"	"GM10252"
"842"	"GM10263"
"843"	"GM10268"
"844"	"GM10290"
"845"	"GM10307"
"846"	"GM10335"
"847"	"GM10343"
"848"	"GM10356"
"849"	"GM10359"
"850"	"GM10461"
"851"	"GM10499"
"852"	"GM10501"
"853"	"GM10548"
"854"	"GM10566"
"855"	"GM10636"
"856"	"GM10653"
"857"	"GM10709"
"858"	"GM10767"
"859"	"GM10801"
"860"	"GM10916"
"861"	"GM10923"
"862"	"GM1110"
"863"	"GM11149"
"864"	"GM11196"
"865"	"GM11197"
"866"	"GM11198"
"867"	"GM11204"
"868"	"GM11207"
"869"	"GM11214"
"870"	"GM11222"
"871"	"GM11225"
"872"	"GM11241"
"873"	"GM11243"
"874"	"GM11246"
"875"	"GM11255"
"876"	"GM11263"
"877"	"GM11285"
"878"	"GM11307"
"879"	"GM11349"
"880"	"GM11362"
"881"	"GM11363"
"882"	"GM11367"
"883"	"GM11383"
"884"	"GM11400"
"885"	"GM11407"
"886"	"GM11443"
"887"	"GM11445"
"888"	"GM11449"
"889"	"GM11456"
"890"	"GM11473"
"891"	"GM11475"
"892"	"GM11480"
"893"	"GM11516"
"894"	"GM11518"
"895"	"GM11558"
"896"	"GM11582"
"897"	"GM11625"
"898"	"GM11628"
"899"	"GM11662"
"900"	"GM11663"
"901"	"GM11687"
"902"	"GM11765"
"903"	"GM11793"
"904"	"GM11796"
"905"	"GM11809"
"906"	"GM11814"
"907"	"GM11822"
"908"	"GM11830"
"909"	"GM11849"
"910"	"GM11865"
"911"	"GM11873"
"912"	"GM11895"
"913"	"GM11907"
"914"	"GM11920"
"915"	"GM11929"
"916"	"GM11931"
"917"	"GM11952"
"918"	"GM11954"
"919"	"GM11965"
"920"	"GM11972"
"921"	"GM11975"
"922"	"GM11977"
"923"	"GM11992"
"924"	"GM11993"
"925"	"GM11997"
"926"	"GM12003"
"927"	"GM12010"
"928"	"GM12011"
"929"	"GM12013"
"930"	"GM12029"
"931"	"GM12039"
"932"	"GM12045"
"933"	"GM12058"
"934"	"GM12067"
"935"	"GM12071"
"936"	"GM12073"
"937"	"GM12080"
"938"	"GM12090"
"939"	"GM12091"
"940"	"GM12098"
"941"	"GM12112"
"942"	"GM12118"
"943"	"GM12129"
"944"	"GM12144"
"945"	"GM12151"
"946"	"GM12164"
"947"	"GM12168"
"948"	"GM12180"
"949"	"GM12207"
"950"	"GM12216"
"951"	"GM12219"
"952"	"GM12244"
"953"	"GM12247"
"954"	"GM12258"
"955"	"GM12261"
"956"	"GM12269"
"957"	"GM12311"
"958"	"GM12318"
"959"	"GM12331"
"960"	"GM12337"
"961"	"GM12376"
"962"	"GM12411"
"963"	"GM12418"
"964"	"GM12438"
"965"	"GM12443"
"966"	"GM12449"
"967"	"GM12459"
"968"	"GM12461"
"969"	"GM12465"
"970"	"GM12467"
"971"	"GM12468"
"972"	"GM12469"
"973"	"GM12475"
"974"	"GM12518"
"975"	"GM12568"
"976"	"GM12598"
"977"	"GM12617"
"978"	"GM12628"
"979"	"GM12634"
"980"	"GM12664"
"981"	"GM12684"
"982"	"GM12712"
"983"	"GM12722"
"984"	"GM12727"
"985"	"GM12733"
"986"	"GM12734"
"987"	"GM12739"
"988"	"GM12749"
"989"	"GM12751"
"990"	"GM12754"
"991"	"GM12774"
"992"	"GM12778"
"993"	"GM12787"
"994"	"GM12795"
"995"	"GM12806"
"996"	"GM12807"
"997"	"GM12816"
"998"	"GM12833"
"999"	"GM12834"
"1000"	"GM12851"
"1001"	"GM12922"
"1002"	"GM12924"
"1003"	"GM12956"
"1004"	"GM12957"
"1005"	"GM12960"
"1006"	"GM12961"
"1007"	"GM12967"
"1008"	"GM12969"
"1009"	"GM12990"
"1010"	"GM12991"
"1011"	"GM13022"
"1012"	"GM13024"
"1013"	"GM13034"
"1014"	"GM13039"
"1015"	"GM13050"
"1016"	"GM13082"
"1017"	"GM13111"
"1018"	"GM13127"
"1019"	"GM13134"
"1020"	"GM13137"
"1021"	"GM13142"
"1022"	"GM13156"
"1023"	"GM13160"
"1024"	"GM13162"
"1025"	"GM13183"
"1026"	"GM13192"
"1027"	"GM13194"
"1028"	"GM13204"
"1029"	"GM13212"
"1030"	"GM13213"
"1031"	"GM13231"
