"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"	"qvalue"
0.000165438830094456	1.08149022698856	0.467	0.22	1	"WT mice (Striatum)"	"AC149090.1"	0.0430904865691821
0.000219442360194746	1.12994024042768	0.136	0	1	"WT mice (Striatum)"	"GNA15"	0.0479810558058194
0.000234126684888394	1.28062100993381	0.142	0	1	"WT mice (Striatum)"	"ARHGAP30"	0.049344730483105
0.000316683448042599	1.34888257077646	0.148	0	1	"WT mice (Striatum)"	"E230029C05RIK"	0.0617119658316056
0.000405154750549794	1.11141521541877	0.136	0	1	"WT mice (Striatum)"	"G530011O06RIK"	0.0736177131877369
0.000514126589076775	1.16986974501015	0.124	0	1	"WT mice (Striatum)"	"EIF1B"	0.0822120146912862
0.000640977702217446	1.06953581380601	0.13	0	1	"WT mice (Striatum)"	"ADGRE1"	0.0916870870639976
0.000657326549379607	1.04787721600094	0.118	0	1	"WT mice (Striatum)"	"SLC7A8"	0.0930359240311389
0.000741164219290354	0.919612578455244	0.527	0.268	1	"WT mice (Striatum)"	"IVNS1ABP"	0.0977028832605695
0.000791804816705065	1.16377964988859	0.13	0	1	"WT mice (Striatum)"	"I830077J02RIK"	0.101396262527774
0.000805014836118679	0.986125325757146	0.107	0	1	"WT mice (Striatum)"	"CLEC4A2"	0.102115372513696
0.000840578598479121	0.510614920500608	0.071	0	1	"WT mice (Striatum)"	"RENBP"	0.103691925093122
0.000920516154291835	0.920542804544818	0.107	0	1	"WT mice (Striatum)"	"U2AF2"	0.10857245798779
0.00112993569064006	0.829192704181744	0.751	0.561	1	"WT mice (Striatum)"	"LGMN"	0.120580280129732
0.0012551570105035	1.07179629382356	0.112	0	1	"WT mice (Striatum)"	"PIK3CD"	0.132471156333302
0.0012711791427605	1.24246995110357	0.355	0.146	1	"WT mice (Striatum)"	"SNRNP70"	0.132471156333302
0.00138595055213772	0.7818170952215	0.722	0.537	1	"WT mice (Striatum)"	"SELPLG"	0.140116474616871
0.0014203246874951	0.816500999769463	0.095	0	1	"WT mice (Striatum)"	"GM9025"	0.142520042895964
0.00144663244233539	0.984440584846157	0.107	0	1	"WT mice (Striatum)"	"CLEC4A3"	0.144084591256605
0.00151281486508782	1.11760565559862	0.118	0	1	"WT mice (Striatum)"	"COX7A2"	0.147400787507035
0.00156887808184882	1.07762334171089	0.574	0.341	1	"WT mice (Striatum)"	"TMEM119"	0.150351674270226
0.00158782818283297	0.755212057778714	0.095	0	1	"WT mice (Striatum)"	"TNFRSF1B"	0.150351674270226
0.0016156702293495	1.23936540850207	0.124	0	1	"WT mice (Striatum)"	"CD180"	0.150863207665509
0.00170986207537898	1.12826924313268	0.13	0	1	"WT mice (Striatum)"	"RASAL3"	0.157471270311958
0.00177460016012632	0.696953759890613	0.083	0	1	"WT mice (Striatum)"	"SRP19"	0.1612248226558
0.00186464996653094	1.10509840919717	0.112	0	1	"WT mice (Striatum)"	"ADORA3"	0.166040287748179
0.00197456669686305	0.994150691379059	0.367	0.171	1	"WT mice (Striatum)"	"LAPTM4A"	0.170300658128171
0.00199837259440223	0.922279957492277	0.101	0	1	"WT mice (Striatum)"	"TSG101"	0.170608846970508
0.00214182523253899	1.21691090832782	0.178	0.024	1	"WT mice (Striatum)"	"CD47"	0.178875665072791
0.00227398470498293	0.580451921131622	0.385	0.171	1	"WT mice (Striatum)"	"LPCAT2"	0.181999990138098
0.00237852906669844	0.775868482613426	0.089	0	1	"WT mice (Striatum)"	"PTP4A3"	0.184865328501891
0.00243994371062977	0.341739354241929	0.053	0	1	"WT mice (Striatum)"	"CCDC107"	0.188167156994768
0.00247600222402528	0.747363742503254	0.083	0	1	"WT mice (Striatum)"	"PRCP"	0.188167156994768
0.00247698845664688	0.875278088738149	0.095	0	1	"WT mice (Striatum)"	"GPSM3"	0.188167156994768
0.00252122435605694	1.14294125308105	0.118	0	1	"WT mice (Striatum)"	"MIR142HG"	0.18867919582987
0.00262016779174906	1.17586948640629	0.183	0.024	1	"WT mice (Striatum)"	"SCARB2"	0.190450952254968
0.00285108996896417	0.900306438682375	0.095	0	1	"WT mice (Striatum)"	"XLR"	0.20176713538259
0.00290738789687526	0.559388857679568	0.071	0	1	"WT mice (Striatum)"	"SLC7A7"	0.203857445980942
0.00291094969718435	0.696441867018636	0.757	0.61	1	"WT mice (Striatum)"	"SERINC3"	0.203857445980942
0.00299658794283018	0.368478014091029	0.053	0	1	"WT mice (Striatum)"	"DALRD3"	0.205572048363748
0.00324870369895724	1.1888795778257	0.112	0	1	"WT mice (Striatum)"	"BLNK"	0.214127793804799
0.00330729556450981	0.621362332785248	0.077	0	1	"WT mice (Striatum)"	"ATXN10"	0.216926322733653
0.00333525107244685	0.981083896680232	0.101	0	1	"WT mice (Striatum)"	"CAPN3"	0.217697989903497
0.00345014663329489	0.857158697156555	0.089	0	1	"WT mice (Striatum)"	"SLC25A37"	0.221964936034847
0.00356805618067652	0.759195505054678	0.089	0	1	"WT mice (Striatum)"	"FAM120A"	0.227374802869083
0.0036872483151618	0.828895566047122	0.089	0	1	"WT mice (Striatum)"	"PIK3CG"	0.230598794631003
0.00398581305567422	0.706117029756038	0.077	0	1	"WT mice (Striatum)"	"KDELR2"	0.241793380009039
0.0039916173281302	0.755068939818393	0.089	0	1	"WT mice (Striatum)"	"GM13196"	0.241793380009039
0.00404239596103671	0.955484049116499	0.101	0	1	"WT mice (Striatum)"	"FAM3C"	0.242652036125445
0.00408320185619632	0.997312696210337	0.095	0	1	"WT mice (Striatum)"	"B230219D22RIK"	0.244012142926292
0.00411984921900754	0.858017285702989	0.089	0	1	"WT mice (Striatum)"	"ANAPC13"	0.245112799109626
0.00435260084819768	0.932404397721097	0.101	0	1	"WT mice (Striatum)"	"TCEA1"	0.251180562252644
0.00444256686586523	1.27922924803103	0.183	0.024	1	"WT mice (Striatum)"	"ENPP2"	0.255276726830871
0.00467036722504052	0.876227230270449	0.089	0	1	"WT mice (Striatum)"	"CTSO"	0.267224500884659
0.00491336421923501	0.765434860000396	0.083	0	1	"WT mice (Striatum)"	"H2.DMB1"	0.274624392520701
0.00495467629454441	0.754408163930117	0.308	0.146	1	"WT mice (Striatum)"	"GNS"	0.274624392520701
0.00500976296001183	0.958896916701658	0.101	0	1	"WT mice (Striatum)"	"TCEA1.PS1"	0.274624392520701
0.00502436416481425	0.990607010509527	0.095	0	1	"WT mice (Striatum)"	"PAK1"	0.274624392520701
0.005122585250208	0.779975805551912	0.083	0	1	"WT mice (Striatum)"	"NPL"	0.277735005138294
0.00514732907325273	0.862836090437462	0.089	0	1	"WT mice (Striatum)"	"CDK5R1"	0.277955769955647
0.00534086004551522	0.812044249638774	0.089	0	1	"WT mice (Striatum)"	"WAS"	0.286833727447985
0.00548977535842481	0.388259284946603	0.456	0.268	1	"WT mice (Striatum)"	"MERTK"	0.291760946519288
0.00561408571559589	0.692312667358145	0.077	0	1	"WT mice (Striatum)"	"HCK"	0.29501450667373
0.00571807335526092	0.922757635493595	0.089	0	1	"WT mice (Striatum)"	"ARHGEF40"	0.298004706724179
0.00574069602186311	0.757700375554347	0.077	0	1	"WT mice (Striatum)"	"GART"	0.298028566447766
0.00581372958503788	0.985338391589133	0.101	0	1	"WT mice (Striatum)"	"YTHDF2"	0.300659261540074
0.00607217527369465	0.703915390137399	0.077	0	1	"WT mice (Striatum)"	"RTFDC1"	0.309266927007948
0.00615425482280389	0.643511371151879	0.071	0	1	"WT mice (Striatum)"	"TMEM37"	0.30992550691918
0.00625774011919098	0.529513239922759	0.065	0	1	"WT mice (Striatum)"	"GRCC10"	0.3139610956815
0.00631120551370608	0.900764820973817	0.089	0	1	"WT mice (Striatum)"	"PLEKHJ1"	0.314688695850611
0.00634245400680615	0.662280336640182	0.077	0	1	"WT mice (Striatum)"	"ABCC3"	0.314688695850611
0.00663991262786885	0.615555168348779	0.071	0	1	"WT mice (Striatum)"	"SLC4A7"	0.324655509797544
0.0067565305673137	0.533005358582824	0.059	0	1	"WT mice (Striatum)"	"MFHAS1"	0.32797223829639
0.00690154148270298	0.964053093292727	0.095	0	1	"WT mice (Striatum)"	"PLCL2"	0.332556722677034
0.00734526547897961	0.555665156720602	0.065	0	1	"WT mice (Striatum)"	"YPEL5"	0.346541893439859
0.00744642063144728	0.24413883131477	0.041	0	1	"WT mice (Striatum)"	"RPF2"	0.346657695553813
0.00745133592540395	0.947562048649861	0.095	0	1	"WT mice (Striatum)"	"FMNL1"	0.346657695553813
0.00752819032438744	0.836734640585718	0.083	0	1	"WT mice (Striatum)"	"CMTM7"	0.346657695553813
0.00763815046851464	0.854610149729854	0.083	0	1	"WT mice (Striatum)"	"ALG5"	0.348813398752688
0.0078395233002915	0.644554486984423	0.065	0	1	"WT mice (Striatum)"	"ARRDC1"	0.353958692517204
0.00788804322817591	0.795251627510898	0.077	0	1	"WT mice (Striatum)"	"P2RY6"	0.353958692517204
0.00798361420350137	0.851433901421784	0.083	0	1	"WT mice (Striatum)"	"PKN1"	0.355455882716157
0.00801614291323576	0.739260974869095	0.077	0	1	"WT mice (Striatum)"	"COMTD1"	0.355726262743789
0.00820033403092357	0.324440347633721	0.041	0	1	"WT mice (Striatum)"	"CNN2"	0.357766698263783
0.0082381552917154	0.554814629684535	0.225	0.073	1	"WT mice (Striatum)"	"PYCARD"	0.357766698263783
0.00824861636297214	0.585605422400654	0.065	0	1	"WT mice (Striatum)"	"TIFA"	0.357766698263783
0.00827498461698918	0.560285849887007	0.059	0	1	"WT mice (Striatum)"	"SPPL3"	0.357766698263783
0.0083953569446293	0.891793630754121	0.089	0	1	"WT mice (Striatum)"	"MAPK14"	0.359048803156919
0.00845607294567047	0.542577494727656	0.065	0	1	"WT mice (Striatum)"	"RAC2"	0.359566431595559
0.00847706074786495	0.969533668449256	0.089	0	1	"WT mice (Striatum)"	"MLPH"	0.359566431595559
0.0085448397325635	0.339136664144674	0.041	0	1	"WT mice (Striatum)"	"TET2"	0.361212023035098
0.00878306948466348	0.931237268559323	0.089	0	1	"WT mice (Striatum)"	"ZMYND8"	0.367168752843319
0.00879697684126319	0.738917554356902	0.373	0.195	1	"WT mice (Striatum)"	"CKB"	0.367168752843319
0.00879940117282768	0.403413318567289	0.053	0	1	"WT mice (Striatum)"	"WDFY4"	0.367168752843319
0.00882013291450185	1.02316192774647	0.095	0	1	"WT mice (Striatum)"	"IRAK1"	0.367168752843319
0.00891636630356929	0.639236563908905	0.071	0	1	"WT mice (Striatum)"	"VPS9D1"	0.36775908379691
0.00925116447757394	0.799152743278304	0.083	0	1	"WT mice (Striatum)"	"CRYBA4"	0.375385483872116
0.00932120801684048	0.802384254169499	0.083	0	1	"WT mice (Striatum)"	"TLR13"	0.375385483872116
0.00945677366085663	0.930652790503719	0.083	0	1	"WT mice (Striatum)"	"PTOV1"	0.377349470219745
0.00962029063536816	0.540833124834901	0.053	0	1	"WT mice (Striatum)"	"CNPY3"	0.381576483431151
0.00989559145266083	0.672923972234775	0.817	0.659	1	"WT mice (Striatum)"	"P2RY12"	0.389052990270402
